file,predict
c706725db19b6f5c417440558caedee03ad67b46bcf1d6bb45c7c27e8beaefbf,1
50e6e11f1992f8552d7588689aa09ce6c28fb7780637ef9de4274b4b14148a6d,1
3df623511106aa16944353c0b2ef24e47f19bfd9964a56eacafd00a9b392117e,1
d14abcfe853d3c50d44ef5b7f3ed14a9a8027d83a6161ae9d7bef2e70e44cc0b,1
85dbb7e31208c4fdc9d14c2de729f57efbd735f9d982b0559a57a8605b5b857b,1
199e218fe2a36503789e93f3ccddbf5f0eb34867d3b2fce94bd586ec19fea181,1
a620374d67b9fab538fdc8ea59f871632765fafac9797696985fc822da02d0e5,1
2a86f869d0e11231422d1126d5f1d41c72130cad2f2907f2ad14250f7fbabaa3,0
03c912d2c1244fdb4f3830746ba7d2b642ba90e05972fd149b7d5d6b6d5af7e0,1
481ac23f58ebbd25fa69c1620980a0588d6c09df479dd02b8d7aabf53406e3ce,1
e3f518e379d7ccf1bd61802bbba54415ae8ca9fdefd038177ca26a6a9c09633d,1
a4a8560d589bf0c20b3e31497402394aa92a88a764f2271bf142b7097618fa7b,1
a15111abd0ecba717201e5539820e34af0bb57c9794d3a03ffeec576b00c6107,1
e85c8e5db39b822512cd995435715e63652b83872ee684f5ab2e0e76af325585,1
c01fe304671140137b4608f7476ced8dfbf3c6c7b46ea11888c3b40b53fcdcce,0
3b9033b68175f474fdbe5678a47f47c3c252c38011a69ac2e490e2b0416b9879,1
265f5dacd0412ef71f3273505c00687f63a95f8bbf0acd78b6540d25c6581c69,0
3f2a35ae4449e26677f8a7ba849215cf4fa9a398562c384e7005661699656246,1
e12a46a48e70e4ddeeb9f63aade15a1430a68be3a287f780db2178fc28b807e1,0
158093a88005bc586cb5bb9832a5017dfcd99c148d741d6509f5581d5872ca1e,1
dead981fb6a9f172493e9cdabf9f5b684e51072b6fb02e96ad356558528fa410,0
3fc9da94bea86a4885662fb579aca478c58e70aa3b26c4afa2eeed0b816b2fd3,1
3207840796346482010fda86ed4377daeb1d89a2f08ff8c3575212d2076d336a,0
a14ec550746387d5ecd964bbc1e5d8340e6aa4b1799e849c20237606a2359c63,1
c6c75a0477ac274d663c12832e7be4654baaf19f3b52f8ec8cd4efbe3fbb24e4,0
c09ab67df79e5d7c6374c02894c68bb5e1adcb516d513c7bfd3877f23b4cf9fe,0
9c5f8430ee218b4728fd8fcfaa58c47f27a24408bbc720ea6345cc45834ff033,1
7d1b0377cd555b428971260e7844b127d66941aa5183e277446986dbb2d64b14,1
008b919275d65df696cff49bb30e9c217636e1f6cc3d9cbf7f42459b39e389b5,1
ff817d74859a56b4d18187d90fd35f4eb62bbfd773c0d1166ef73c8910e4b810,0
8b25ab4dc45c9ed8037be4bbf6f54eb51499efda36a0e2fdfe3c17028e3b568e,1
fd9b774d4cc05bb4187f5edf2b190c24124c9b40e1583cb0419b828709aeb729,1
ffd8ef71d29ef60ac46a94967977b8eb15f627fb85d99c5b247886b0c50417a9,0
bcd766fe03c9745061ffd04c089f1791042ba6f2e4d8c03560aeac0e64a1bb90,0
5120f79f4a9bb2b80aecc85aa975030cd7560d64882a09f7d5548f68600932a3,0
1754a7268aab002da6d13d9298b18774504afbbaac15ba07668902cda895bb60,0
600dcce28c235e55819656041d9187de9289711e08c65ae05554902c82a25004,0
09b9d93532d7cfb2f733316b8143fdc0df77a4f2d30bc154f72b790a1b9719e0,0
f6fe69b2bbbde44d990fef16e5bf2938e8b581bb512c22681da01615d70a016b,1
c1fb74a35b5157d470231ec1723b4022e87888d6666a5c14938d605156d8421b,1
6fc101cdf666d24bd3ede7e982a9e4ba347eb0416eede3d285b93164ce945bdb,1
b7ac0764f89e6523e349edb1e6a728e74bd771d18558fd10648a21499ea05ba7,1
fb037a65d61c57f1d863cbcd6cb32bafb94a1de6e107b7e71098d6f749b8805c,1
6153166a201c85fb914e29505df3237390afd1d6398e62430a781c35af13b5bf,0
633877f8173366c8567a924ce4ffff7e74e5dc0f376114cc280899962e987e2b,0
c7ce41c0db3dab147d29635134e3266b25d3ab0494c342e4184fd033373a6a8c,0
9e7850ee66e078bdafb50f5a2513b66a0c0e838dbbc9269a0da7d3832437a20b,1
220dcedd9b2686fe6a4003f5a19fa630ab0cd25184f94ea55316e4c73d506000,0
f0de7af6489c1aea33d47d79c47d1844bb0099dd50d69c6829612b0bbdf5e9d0,0
f046646bd6b5ca4ae217476e58c7e9d64daa67b1adfa461a1a438131a0b1a91c,0
b653e87debeaedc8be750b3068b686fd18137e43dbcf83a68b37f6bbd9f03b35,1
9a436f9644df2cf2e7c1c71255f75b40df68c7f8fc88596f3f1b4a5e525331c1,1
15073849e6ed11468d0776f2136c9b271b8a70a23a4c0a5e85c8e460ef97ae46,0
c669abd80e1c655c1975a83e0c4580985d76df55313c5b37d738249883419cb5,1
3020f148207f867fca87030f92142f6051437325a0da1fa076dbd268f678db19,1
54349890273b5df40f18888a0c90dd26fc5afff7a3dbb218a249ce3634c331ff,1
6f149d5a094aa5ac1b51b508e2170e0570e14ae5478c819c21c5730d353edcb1,1
53ed5034953920feca4ba02c8c68d4985eea205ea434bc2586a15eb0d62e4e8c,1
38735b6be6117633a6cb580eb4481dfb50b263a75ce9f9031a320e8a9b9956f5,1
8772e2c28ac1fa4c94a995e3d32a1dcba2e19b719d114ec1ce86c337ea30554f,1
1724430a118c4287cc424d4c9a684b4b2f73a3be4c12c193a04e488ae32829d7,0
dac149b6ad9e8127e9243171d6e974ae2943ef4aee32adfe4a4fb7e3aed98167,1
2aee4a78cf8036fd0417b54f695dcee025dff81e3ff8d52a8108cc731fdf039f,0
d1467cf86a4274d707e28715cac13e5811bae8c57fb2008b4e9f19e07b017d62,1
94ad41fc8d42bb1f95937a50ecd3a2903cd222098c5d207d231a76ac8bbba94a,1
5a6999581a0ea41f02d1089549f59fb34fcb2512963762dc9c1dccb106fa295c,0
120fac73eef05b5b7d9ca1db5357c07c9e07e5ec21e18eb300b3cbc2501377dd,0
3364894a5d164814d7e458b732cdb362303b097ceefc4c26a59041a91e961654,1
0c99a13bdc8ecf95997b830426ed386fdb13c7cfa84e7a40ebcc693464198b96,1
d7a10a64be2200b1cf59c000b8e87c28bd17a363695ee842abc112967487612a,0
fd850f1c25c20ad228cd660ef0e314d4135dc837e7a7a3b7070a59eae98565ca,1
2f0862cbb1bb36f5c8a7e4eff5bcc39cfad0c98e3e45fe3baeb189217b6641c1,0
6471422d0b3432d2f226cce364011e07d87f2dea9793fdfb5273e84c13b05043,1
6b22d2d4d3571bd838f02f4a57f9e93e943f2a24c3fffac90f5815fdafff1a5e,1
1eb20c70a2758732d4881fe5d72891467eac82e1b03190937e5dbaac819e7c16,1
16f6a7b042116d3b11e47c427f05c28fdca69645a1da1fde54874350c1ab87b0,1
38a769e64ff932ce6444112498b2586c3109574a2e040548d071740e730aa3b8,1
f9ce507418ad0d4dbcab39af623689f919d072d3cde7bf9b30f87df2cd4ed2c7,1
20361d8d3cfbced4ec2336bdf89a08d7d328b8a1476ab5c2f7dad40c21302a34,0
7a10f8729d81181bfe1e91bc9f7144beb5f9d43450f732078916ec8458c555d6,1
c74f4a0c4f41197477deb2c2e0d5bfad2b29fe0d0d4ed6d640fb18a01a6ed4d0,0
3f1db6938d0bbeef456c77e18322bd71b72bc4d6dc9f40fccc4dd40a7fd45945,1
31c9e34615c6056376710203f9da2a81e317ffc024c664e3d714e72ac819ffc9,1
f81327797156b73269585b1e27788893faa715af3923038fea4c89d2b7328564,1
75858558c013455a86148de446856df79d57c1479b87b87bb5c3565588a82cbc,1
6eb7c9d92354c3a62adef6cac476afc033bfda19c4e866c87201c40ead199d21,1
f0ce1a46317e5f296505a34bf3633714bce1db53eaa7638ae5547b4568b7e630,0
06f3cb53139bdf467b04c97256d0a487ddd6f8b0d55467af1066407a6fe634d1,1
858b4b9102ae1df59c9d2df1036645584c38dc24ddeec0f568cc93ad6473a70e,1
779198d8b308f4ebb90aba94f687e79af2ed617cea2e2346a83b35604cfaf912,1
446aceaeb4545ddf8985708e85795e6832436aaa2172a3822a6b7d9db5db7608,1
7be454bc0731cd206be9bfade5534ab93b5cc5958c42b1f522ee9d7891d5dbf8,1
35c3b0a423394e409df383c5be82933ec805c1c2c1d6e1281a69224d21990710,0
d3c6ddf8a9d0d61feef4bd259dd3202191e4a936c3eeed4194273f7a88840e13,1
09c3a2e262006b00f2e087aaf5a1d6a10ccb29ca0d20b37c9830121d7713db11,1
4b4f88021cf208420f3366522d061912764b39f49c78531aae465879ca5dcd1d,1
77214f969f60480971aebc60c140fc2265d817245a7808e78f386b812bc04dee,1
3602db72012d55e4ab4b2ecefb98162f17969f4c32bf3e5c16e486e6d1329731,1
117a499c4bd2dc5c5988aecbd860000da76a1a38e4fd5e17d049312471677d09,1
47c12ad6ef661c5a56b4861d61e4fa81c53c272da5e84b3c12e04330d3eec859,1
1cd345f2817b1c3384a0047f966fa73a1b7bcfe58131844fb46f9935ab0ea217,1
8f4df709515adc37c2e5dadfa2b041f7256c4fb2a56112f9a48e723483e4ad1a,1
326911bc84fc3609f049964ea95fd8f93a659b47f0ead55e8a2cefda16e650e7,1
51cf44ccdce755a0647efbf2734b5d32195ab94eda3357ef610c595e864fcbea,1
614a1fa47a2f8eecefdd6827a3f0a02218d975e9a2926e4e7e4a8f9399b4a7d0,1
4bbf9ecfab095c15b895f0e31aa98e0bd8d4fe1c01a4e5bf7da30c7776c9374b,1
70c678b4c90cf362e37f6e70511bbe0e7ef8b7b73b963f232f6629385475471d,1
bb68a3af14aab97acd424f107af524583e901c83941a5bfa64753ad2303b8fc3,1
77d7aa9dd713004b3ddb0c6fec90dc5ee83713c26255e37592fa1822a7621124,1
e31bc53f814e21834e785ab2a7e825b6cfe5d81ca011c1a141e189be1cd7e371,0
6b61ce57f49dd01279312b38405761ca5c36424d6a459c92781f0c716872bbe7,1
f2c7900776ead5f22debde847d07a1c9a4d2ea181e7f18dd4df216c0fa80f699,1
b25d665c178a0cab9ab610fe2d760b191d72eb68e1ed2ab999c48491d1572e7e,1
ab81af4089c1aaff095370ab74b0eb7609a71bf99479fe3f1ecf75dcdd7366b9,1
885d261e09bdcbe61349915259d29cc73de21924eb29f00172b41b53b7c30d12,1
84de9786c38ed7a693cc1d6555249ce7dbd20077fe3a4c50dc2c3980769f29aa,0
222eba49705285288cab1aa5290ffc00185167c13980c071641a7c9897a6cc42,1
47b3bcc64465663d48594f509c7aff976aba802aeb85463effad0a128ca3d227,1
3b8a6ab97ce807b37d6e346e22e026df6b99e12e95e76226e82771e2b3928003,0
eeab233d03b9bf4a480c652e13a51655dd5890a251de97621aac066514ab08d8,1
767b2aa51909ae67dc949445bb52544419de03219e99f374872015894f5b2d63,0
483e54fac5020f651114699692f0f38727fe9a3e24507ac0fccb4b89d775ea5e,1
f220249f21c31425fbe9af3914d869c9626986258fef36584bce5e58d4a9de98,1
b51f25ed33b9f0a6791e1ae49975c52c973c24ee7c943bc8df0643ebc01b355f,1
c3445940f8a1e537a8560cd83ad9d3355813c39b632a73e7ea1b2e776e8ef5e2,1
e4a2f42fd401573c642c857295cb1e0d243e707ec5d828639e891502edc23eed,0
af9cba6cac599ced496d02d8e33992992f3325fd24f5322c6ebcedc9113ba908,1
6d8ec674d020145f46f3ee3af5341a6189f1816a7f819b682a2af76f5c20a948,1
c39bd719a91ac3fcf2585b644954931fb63980695589260da8d602d22d1c4d9c,1
bffbf25237789c678ae603aa069c1083f6dcced8de109902c3ff38bab7ca76d5,1
0be417c7c118c2f1363a2a6513997f72f3f5af5caa29602a1f91edc106686073,0
9cebe0dd896267d5d17f283111eca936265a9e0fd020c5d21a96a21c977f767f,0
38c1095c71700916f3471322d73c6d51587188b530142645a431de9366cf2dbd,1
838cf48335bc357328154c426acb049a8c412ac12ae82b4cc581e8edd2de5722,1
c2df461f34f6cf37d97e6f4cd0edb3598693aa47fb47955a8e7e28bc27505220,1
2401b13f4adeef45d6aa3b402fbd2ee893517181209f3b48efdf2171bf1c58b6,1
bc2aac606079835933a3e8d25768a4afd1a051e775842cd5d7c9164d0854f580,0
19a4bdfa473e8884f344ad6136bf30d74dd573a3cc51fd1634836f28020f22eb,0
1f7c483cf4515a7a2e973e2a6e1573f78ba143bb39fcd6ecd1c37e0b0d91dc37,1
0e63dc26dcd291bb869b0d168544e835436f323d394d2b9468451ea1fa1dc3f2,1
15cf3df4179a56e80209fe07b610ffed803bfcb7bfe9cd98cacb46f6f836d44d,1
bb9c22fbfb7988e57e9c5dd5cbe536d687ed7571d7b88e6fab2857e6d259ac20,0
d3ec63454ddd55ad8812001a81f1ddb3b0bfbc24c355357674bc8cd9767445c8,1
ecae86ab7bb1420958a902a1170f86e640c00768fbb6fc3afb53915a74f3c12c,1
d0a9364ab6814997b7e5a796c24c410c2770d6ee42bd7f85787f2e3c7cad657f,1
6700c0d0151faa8612cfcfc5e7bfab1f92e4b37669795b00d72da152419d6ad5,1
e9d1f7b1aca26793a62433ba4a649d57be4570a5ed904444727b908d4fb31a33,1
ec9da7559a4b15d5da25f75ef199158c2b4d6df146f918502be03c51815f2dab,1
056af3a94bffbfd52fa6c8911f18febbb797ee9c07e125cfad345486e8b28114,1
f5e035c9b2e7ee0436ddf1adc503e1a38d49aad5ba452226a28420979df68441,0
5e40f9899d7699f358cde273dfaad50faff56d02b9f1510cdb884e39576f9b74,1
4c6bf9eacccff4ad0c41dcbc46adc64ceb6cd0172c3eedb4b44260e568e4fc20,1
1b36487316fc0608f7df759231796ff39e0c14114e998198d41872f121dc8743,1
4970f938e6d9f1d377a3796cbf5bd76b4bea972ac44d52fcd732eddf1c44a741,0
c36d0b49666e6030ec39c71a97e821d6389ba2bde3065a7d48fa08fc1dd155ed,0
dda2f49ee4115d78f797ccb45a412f52acb6e92ff5584d996dc4f8632af77ee3,1
a8e5671ea1ae555023469739b1a92549ac1913c4099430e39834d3bba71e6414,1
0d90ffb28fa617ac6e632ff7a0d19e29326456956fffc0e161681d706b87ed53,1
fee1265db81693bb77c37d8d24482fb79580b6da586daeb9bd1165bb38876e59,1
de25e29fec5cff0b0f19c87c430f207dd4885c3d638abf822dee119d5f9f13d9,0
591282933512cd9d752e77def72f595b87650c011c4163d222a095911559e81a,1
a6c15340e4d603f34d20e7144748920457d73dab8f179af3fd5db9ebd27f536c,1
a11a8682892eab31a979e8c15d4dd38fb406dcd455457275b02ad6af7e1512a5,1
05b3db06043b9f42114950263edc2e15643f23303f867ddccb16e4b94b0b3c83,0
2a44224165c082d452f27476da49cbd8d98307dffbb9074427718538e6bb982e,1
92cc01c192c5f119094565b25ca86c9ac6f6af17292f8e4b2675f1e359846b53,0
5fe1f51c3600ec67b838d7a7124a89c9c8cd0cb8144c393e09d101401f3189e6,1
229c513a344df3974920caf3adfa0d4f842f9ae4250719ba3f6d90237e4f2419,1
60bb4b67fdf9bf9e9266951a7265414cdb36348ce70c1783d7268054c1862f82,1
e8b3a9a3f1fa65e91baa02a2e44e60104dbd10ea469b33fbde9849e25a0aebf0,1
baf819f8ab8870a0e249ce4d240c64f5003aee35835d6cb9f50a7e600c2ce87f,1
c24e3b3789f6b50640d8257a8ac95f41afd04d6d9d3aa4e8ec30df9194a25449,0
7c938217ecaedcfa52e35d70cf3b7a6ca75145a2f914e14ec09af55236c6e3eb,1
5d4a9abc3bcf3e2c587d9048947ffc2835af4ca725d38db3c59541e4c2259e3a,0
a8ea90baa5a963aa35e084defbf3dc04dad9473721914314645539dbeb46c59d,1
676801b6e662b4e8044a0aef5a60ffbfe4c621cfc1167c370369c324aef07800,1
c142cb258afe56e80ad90f31d9653e9de0b1cb6f12a56fa2b3c17424dc553659,0
f169a05e7f0f4c7dbb1eee620dd27930b1bd9ba70e6eaeb70a2cbbcbb0ba6786,0
706e50aa888a73036b5c690eb76316dc93f85cc9c8ca21f350260ad7c32457b4,1
6f0e26d9705444d4f2e65098fb2a5cd944d2e94c0be12ecc1fd45b3a833f14b9,0
7527d85f8509da93d324e01d75e49c8087202570e609ffff426c8821e75705dc,1
8bd41d9bd111ee53051dfb72b1c27decd807ea7f5dd3bc698d0cdb6bd7da1147,1
0c17731c9d29831a572e5678e7d6f42118332e2c30ee04ac2a18e8b14189b99f,1
fa0bde188b8db4e839589d16bcb3189cb770c0d3424db6412d115c0f9cd8e87d,1
f80240c2a5569ef9c1e74f2557e3054aebfb15fb27c327513cc260b21879a1a6,1
4efd982fec1d05668ca457726e915887e1cc4ab6e1c735e8e11b9fd2b8530faa,1
6d00c88dd79d79348dea0c658bfa6c71bf6458aeec34ff4b93fe6c45798088eb,1
be6e0666328f4baa8590d1d5dcb086dff85fb0c01d20d9e0a094b360bb70d719,1
5fde033f7acb118b7dc25432b65412337d1e11154792b763c3f4913392651865,1
d864ea2736ca94d9ff419f277adc16dd7ae8e391563cceb98914241df7026c57,1
df10c363788c7bca10e2cde4b8ae5c5ee83898b3ecd3e8eab7d70bc4b4f2ed6f,1
9ad94a7e2d53d43cf12540ea5d6a3ac3dc4ffe1e1334bab2941dcbbcbd511818,1
828170c6e1853b4e5548fa57cc353270e0df712fbf031b930db8d330c36db0b2,1
60b499e54e586744264ac816e00aa9a0aacb6a01ab88632c8bded18954bce926,1
c04b4866b02252f5ae24c427e9b14dfa8228a7a834e9ba6a871ceb34144d6a97,0
b158662bf47d833d2b2b6571cd5bbe477c47f8cedfd45dcc2eb9fccc72a4d724,0
ab3e5db6fcf0d6ec0fc54cab3a285d69b1e46c26b226bde6357f8322bd86ca21,1
d86e9aca5627fa1135051c75e669582ed3a903824cb2223f885122a16342b46b,1
03bb9717044a62d9672fd29c843cbdb75991d56d0181d5277103b5afaec3a1fe,1
c0967a8d7b1dced89d81f12e168a56615686805386f5c95ebd45ec3b33fdbb4c,0
806e8c654eeb61e6fe6249f7ca40c6ed8587b407c1dcb100ecc08cff99dd99b2,0
14b47bea2062df272d951163d9a1cdc5bbf6611447b75ed807c0e61cb43361cf,1
74b852c40e443e327c04c92a99b5a3ee1cc2957fc7b1a15da3f6903b4c39c56a,0
6a2b775e42ddc10a16581b95bd9e36e20a77814c642072cb52375a11a07f15af,1
ce5ef9720d887a33f7d7e8045e68af4e3e32b7772fb89e965a5475166316079c,1
970efe0bbacd2c904ef8eb305b17d78578b5fe4456987890613cfb5363f23b75,1
daef3eab6d3bed09076abc72448ebbfdab0ed6a44e6b315fe96b884e752f58b3,1
95351e5abe584b161d37b4f5dfb11c45124a9013ab36ecd87ca4c47200736a82,1
361b0c3a698859bf895f7fb309ad12ebebd640a88f25426dda63f402647ed4bf,1
6f44b4e7f45e051d42d54e4a1dc6699c8743aa8f37bf6c59a1fbc19d0079b7d8,1
40b6c171a5b77fb3d031a7b8224e9270bcad7e14fb8d8a32d6c017deb3a67f57,0
42fd59dd5682486b7b05048c93375a20fcb211b5e30e80a919603d45fd3624b0,1
1b53025e11d462a677f9bba2e5d1e77ab3a440af608a3bf75f8bc61f83d57dc1,0
05fdb4234c061b88db2ce78c43b435d1e3a9d79656a4f675041ae565981e8fc8,1
c9221c5a57996a7557013ed425bfb54e7145bd096a8a58f2a4ff2a61bd9f1e10,1
1f6b52b3effff1c26fb940b488289e0cd9e92405599866a9cecf8d4bbe5b38a4,1
8721490310a55091b746ba352b4728a95377e29a5d13aa5ef9ea0fbbefde09ec,1
36a716a4d5ff5525e62e748a38886f15a74666c5d29bb44e15aa4e59060df9b4,0
7133853bded6974bc8edde69d68555001a89f85d6c081cbe1ddf0f89d474c557,0
cee2871ed070cd7409d4348cb87e13a1d3b95a8a4e19e623739a96a8158f7305,1
5aa941321f20438dc37e7039dbd0a09f5601900a04d75640c6e80a1d2030d858,1
dba8c45131df35ac112436f26876f6914f62ab00a576309bb8df0a386cdf0242,0
5ed6ee523a0f86c4dba284bc6b0267daebcfd0639fe0f5af0272a96096b3df63,0
ba8f0d058b5d3569a3254e6e4315e5b79bcac5271843652fa8534a0a667215a3,1
e63a931d14d3a7f232693bc56922ad4dc85687fb91727811abde33caa01723c0,1
7a2afed0fdf28104bc92ca16ee9b945f706665fd95913e9b3d9b2b2fd09812a7,1
53308e838795eb6203c9030e71d2f6bd0f7a87d8bec1c3d9f061ef9762094f6f,0
ba06bf8c9b863f8d07d8c4b0ec91a59ad1984ab335b9ae1e99f27742d353bbeb,0
96393d04fec58447e103ded46316aa186f22306d828f94f00ad5cdf6e6dadb7c,1
617ba1866646219aa186b78b709d218881b63a8876337a4ae92062cccca93a4c,0
211af14d5208f2b97ece794ae6b427be8bf2501bfaf741bc27dead1e7eff463b,0
81adf6a69cfa299f4e1f0270b5da479a861b4f87a8977facaf6dc82066b3fae9,1
1edbf60fa82784880d2dcc2fa38f6bc6d65151bad908dafd821861944218f356,1
239f92b85be6f069025b25b61b2ed4093a73004acc8ba1ba1ca43aed43d63351,1
070929fda4bede3b901ac6e548eb062775ef7eb53bda0294a74769da74ee97f6,0
578a9123c06de60165c675ae169749cb28244dec761e2da5709f626e332960ab,1
ff72b63c01ec508c82553a6f27d6b04b51358bfaab222a69e2a35247bdd681f9,0
55fcf55a9eaaf839ab9e3518f7dd351cbaab5457012aaa6ff448975c07b72002,1
6890aa6c9e8a5c67dbfa51bb6f4cbd5a0eeb4e59c409a2902ab50c981789ab63,1
419bad72332744530b690549b11e383c85bb8459fc0f33b980e386fc2ea4ff26,0
3bba22bb023a27681604c8fddd546f32158c0d1999207bb08845ccc244bc51c7,0
48259164f5e09009de45b816f1457ebe3c05638e8f4ec7b3585e0f94494744a3,1
47572ff099240e3a70fa619495db363daa6d61cc87f7fbf6825d2c50f028d54d,1
c620b5fda142b3834d8fc5ddaf735e22128175811d308c83d5f7b5c1bdfad5c3,1
d4137460d7ff033c886bc3e2fd6db8c0284b92fcf98cbf369dbe295112610239,1
1b33d4aa894bff2de6b4efabf1a452087d08ea4120f64a53b72e2967ede8731f,1
59f47dc42e9726f7c2ee14692837aec36384ccb33f98de8d6edcf6fc0831b68b,1
524fb270e37b4bacfccefd49b62428a9fadc54375c0a4783f54033fe22612ddd,1
40ae70b0693475ad23ef8aeabd7185d1cf29649f22decceb428dfd4029e739c4,1
5f0872e75ee09063de2798f80b2b816b9aa922e7c6d4f61c9338bab09892240d,1
fdb3ad8f45cef98b96cc7801dc92edfdf78e937899264cbc48e1f351655e407b,1
206904cba5829e40a2ddf9f1453019999b8ec54a7313409927fee52ad81fdd0c,1
1de2f61aa0755f2a2714385f20f8eb695941c26f0db83e1349085f34cc2069c9,0
1d8d88aa594feeac7c7646b4abedafb2813708773285e33a741ba72f6c52290d,0
bda5fe648422b3ec30a387b289d7cb0259875b604d868d8c57b79b559abeb948,1
848cc2fbf533d1b742805fd23194a6027e02b71a14b699e5e43a65e0dfc5ecbd,1
0c0692e9b787a6b947c6c5125219f77cc9b5738f82c0d573d0085ad75ccf1588,1
7c0b5a594afdfe91f26139c0719e554e4f566137d630707a17d8fd4826788e8d,1
884149fa68249ab995efc2a8ae84afbc5e646835e563d43c461f443ca4da99bc,1
bfea6a08f8a234275fe011b76b819fd531a3c2f2ec39e6495d9c2419891d7020,1
871bcced38e3033f746ee10f41acc62ce6b9d380a708e7cc7041b16157395639,1
6910a6d7191c348a47845389daf0e2d60cdf5a9bd4df3770edca5d9ea497b46c,0
97f1b169e32a526f3194eb4f56b38850525ed313b065f06f62d1bcf5695721e0,1
721a204b5f5064c037ff6620b3a9dca0396455ef3217c3b28287615d22d1c558,1
b29b1933ce70899eab12ea83bcceea01fe6e3a5f74c8d125885636212e3b97e3,1
9568d0754b95b37f765cfc0ec7c2b61c02f9ce1d55845d82c6ac1a19ee782ba8,1
175fd32c30b5f12170f75cfebad71e0ebcd6976a1213e19d467588b9229cf8f0,1
b1af7e5fed3e4918840bd2cfd5318e500e7182dfec29919c50fc900d6f312c94,0
0d5ec46656c1325766350d1cbef5fcce17d4097111b5622c406c7f071bafdae1,1
87f4939698c6b18347b1a9a34c3640fae32d1ac6e60968b23e0ce4e2059a4027,0
0d53b8bae5d2a4e3a05f630a54e96fdcf240c9eafa2065b6b726e7eedc5e8ccc,1
19a3c803b488504b9a034bc0c96d46cb40cea447d20cf9a7807247fd2da64a61,1
f3ab398837dccc5d8b77f9f5684a6eb3b71dcf575d721bcd6ac74953ccefb006,1
662dda0e035b80de8f3bfd4133c9175230948e603eeefe5d92f5ee5e1dc5963a,1
8ff082f99602c17ba1f7b9893065cd1c788f0b2a5640a9c1b53051e1af1c3420,0
c18b14788f5b0930a16de02e82d085592044914f3de6d362d3f35580c1e2ffa3,0
08cedd9bb86ac24774cbbcf9600b64524b08a9aeccf21d943c997415f36c4482,1
81c3560ddc0ecc693f8e679bbb6cda98af966b30c5f523dd92da005cc1244d2f,1
dc7ba70247ecddc1d0bd1753a83214972b0db0ff70715554b30a5794b4aec8d0,1
44d825ceff1ca8ee7976d285024743e44a70a6d6f984f945e2a9c9f312acd2e8,1
afa86fb7c249f24be78331e3e3d9d52fc96983178a5a9e2300a77233c0e4d647,0
5cd1bc42f95197bdda435bc1f26d2cb8c0ba7c46cb2d4f4403bba04b1a814829,0
471a531cf311e5f867778b6980c786bded22d4948f3cb6cc6b437cba46f9876e,1
7b12cf0c05362ab17d1a239870f3847742b2a4dc380d071c067d533144285be2,1
20880249c93103edee39f5e92c18fab536bec3e7e152eb4e71e36ea6e74867c8,1
2321f25885355ae4c9d7fb86bd02d0d0f067025988f2fbab16ef50f42e278947,0
1967485396d3fca467905b1c45d0df1ecba9db407861eddeec291177d12c4701,0
b10ef29b276771467cd9eccdae9ad2e58c697e6af8dcfffdccb7799a40ffb4c4,1
0265705ad2d3271d0832180a42b6bd76964e9ba5e4b1bed024cf816792aac6a7,1
1480192d959eaa71dca3724cddb0cb9dc9f53edb725be43e558f94de0d0be1cb,1
c0f5271c75d587ee04161895f927b28fbd69ebe323303fc16d67f30c595b007c,1
06b59ddf6a2ab306327c31cd723e358d97419afa98817de5f6b954190a447810,0
5376fcedbe4967e15ce4d65e5dc9fde600b12896a86b6ec7da54577a36d9bb3c,1
aa21933764663fe6ec8baabcd8b463086d3f8fdb10d99df98c8f9399e9aca7d1,1
7ab480a3623ac3197a3415a08d59023fef9d3f5d1b304c3b7140a2b43605e889,1
39cda5076a111533ad65a9d3b422c4d1c3378db456664d54675dc160e02755d2,1
1cbf445492cc7d1035fb38e9821943916782db7307fe775fe5002b920a3f81a1,1
3bb60e269ae1a06fa9d85da36bab746fd7020ed230f9a6ed663eca04787c07c0,0
f30105f8d9a01a0a4b9d28942cf1713b6c423fe065cf25bcaf283ee9417fc3bc,1
83846e63824c0932b272a4557346a5b02440f8ffb3231fc4fae634cfd4006b6b,1
b55b0b5f677f46b6daf231be4af7ddf8e644037edf973fde8ac822cae678202d,1
97e829f64929ebdabd72c3eeae66c0fb53314a4cab973a5703bbdfece12443be,0
e0a5ba0713d9e54a2bebae7d454a8031e04654a0e89e7e2f593a684c0df6fa82,1
63d25db0f86642238d8e5fb5f45cd3d1140b049711edd540142f05bb1a199a65,1
ac015def13ea147287be9e07a9a81431a11ae05fc2cd2b90ddbe80e361bce312,1
a0afe5ac1d80b2de27e087f2c7d4db034a5b69dcec3f065cb900e369fa468215,1
40f39ec651381092bbba4e6c620e2c9a88aa9f6d7a0c27e53cd597461d1c3399,1
61d7ea8971f0fc9cf5cf188a1a887acebf6357ce30f37e2bbc649e1bef0a2969,1
7e3a8b8f1f55a5a4a78faf94364eeb91bb2cee6cd1791a0b2aa42e3675149b2c,1
859322f672a18d5c8d63553416310a6761ab2d39b486ad51c13a3d08222dbdb9,1
d2ed5a036a91aae57eb67c9404f6454c73ffd20503c67756b785d13035bb6dc9,1
a079a236a6e9d8b53c3b484aa6eaa924ca0372f69eda9a08ef8b14681b6d53d4,1
0582d695ba2d4c0cd6f25594f339dd57ab42425181e2cc22e26ff4203ba57213,0
